RegionID,zipcode,City,State,Metro,CountyName,SizeRank,PctChangeLast6Mos,PctChangeYOY
84648,60651,Chicago,IL,Chicago-Naperville-Elgin,Cook County,1561,0.014285714,0.03649635
80293,50322,Urbandale,IA,Des Moines-West Des Moines,Polk County,2703,0.014285714,0.03649635
65071,17501,Akron,PA,Lancaster,Lancaster County,11094,0.014285714,0.03649635
417452,50324,Windsor Heights,IA,Des Moines-West Des Moines,Polk County,10663,0.007092199,0.03649635
67348,22652,Maurertown,VA,,Shenandoah County,14304,0.007092199,0.03649635
86026,63376,Saint Peters,MO,St. Louis,Saint Charles County,50,0,0.03649635
74178,37115,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,1258,-0.013888889,0.03649635
99034,97030,Gresham,OR,Portland-Vancouver-Hillsboro,Multnomah County,1435,0.005050505,0.036458333
59228,3833,Exeter,NH,Boston-Cambridge-Newton,Rockingham County,4777,0.005050505,0.036458333
72429,33126,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1216,0,0.036458333
95785,89052,Henderson,NV,Las Vegas-Henderson-Paradise,Clark County,232,-0.009950249,0.036458333
98316,95620,Dixon,CA,Vallejo-Fairfield,Solano County,5839,0.003921569,0.036437247
58664,2152,Winthrop,MA,Boston-Cambridge-Newton,Suffolk County,5815,0.003205128,0.036423841
61981,11010,Franklin Square,NY,New York-Newark-Jersey City,Nassau County,5907,0.002710027,0.036414566
70658,29681,Simpsonville,SC,Greenville-Anderson-Mauldin,Greenville County,372,0.017857143,0.036363636
92042,77581,Pearland,TX,Houston-The Woodlands-Sugar Land,Brazoria County,1342,0.017857143,0.036363636
62915,13041,Clay,NY,Syracuse,Onondaga County,8221,0.017857143,0.036363636
86512,64633,Carrollton,MO,,Carroll County,10633,0.017857143,0.036363636
64701,16678,Liberty,PA,,Bedford County,12958,0.017857143,0.036363636
70631,29650,Greer,SC,Greenville-Anderson-Mauldin,Greenville County,2144,0.008849558,0.036363636
92032,77566,Lake Jackson,TX,Houston-The Woodlands-Sugar Land,Brazoria County,2693,0.008849558,0.036363636
92044,77583,Arcola,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,4267,0.008849558,0.036363636
71225,30601,Athens,GA,Athens-Clarke County,Clarke County,4484,0.008849558,0.036363636
91711,77062,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,4566,0.008849558,0.036363636
77031,44131,Seven Hills,OH,Cleveland-Elyria,Cuyahoga County,5205,0.008849558,0.036363636
91708,77059,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6834,0.008849558,0.036363636
93438,80512,Bellvue,CO,Fort Collins,Larimer County,13163,0.003521127,0.036363636
74654,38116,Memphis,TN,Memphis,Shelby County,1709,0,0.036363636
84588,60560,Yorkville,IL,Chicago-Naperville-Elgin,Kendall County,4826,0,0.036363636
68601,25419,Falling Waters,WV,Hagerstown-Martinsburg,Berkeley County,7758,0,0.036363636
63419,14103,Medina,NY,Rochester,Orleans County,8181,0,0.036363636
63089,13365,Little Falls,NY,Utica-Rome,Herkimer County,8955,0,0.036363636
75030,38847,Golden,MS,Tupelo,Itawamba County,12028,0,0.036363636
66807,21160,Whiteford,MD,Baltimore-Columbia-Towson,Harford County,13490,0,0.036363636
93435,80504,Longmont,CO,Boulder,Boulder County,660,-0.004366812,0.036363636
78582,47394,Winchester,IN,,Randolph County,9043,-0.033898305,0.036363636
90887,75416,Blossom,TX,Paris,Lamar County,12525,-0.033898305,0.036363636
98661,96146,Tahoe City,CA,Sacramento--Roseville--Arden-Arcade,Placer County,13697,-0.003875969,0.036290323
72915,33922,Bokeelia,FL,Cape Coral-Fort Myers,Lee County,10427,0.005025126,0.03626943
59324,4043,Kennebunk,ME,Portland-South Portland,York County,6906,-0.004975124,0.03626943
79047,48188,Canton,MI,Detroit-Warren-Dearborn,Wayne County,1522,0.007042254,0.036231884
65348,18073,Upper Hanover,PA,Philadelphia-Camden-Wilmington,Montgomery County,8933,0.007042254,0.036231884
72257,32833,Wedgefield,FL,Orlando-Kissimmee-Sanford,Orange County,8970,0.007042254,0.036231884
71776,32084,Saint Augustine,FL,Jacksonville,Saint Johns County,2142,0,0.036231884
87064,66049,Lawrence,KS,Lawrence,Douglas County,2547,0,0.036231884
84694,60805,Evergreen Park,IL,Chicago-Naperville-Elgin,Cook County,6104,0,0.036231884
86388,64154,Kansas City,MO,Kansas City,Jackson County,7514,-0.020547945,0.036231884
99294,97449,Lakeside,OR,Coos Bay,Coos County,12828,-0.033783784,0.036231884
96280,91030,South Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4117,0.033033033,0.036144578
70270,29040,Dalzell,SC,Sumter,Sumter County,8733,0.011764706,0.036144578
60662,7421,West Milford,NJ,New York-Newark-Jersey City,Passaic County,9392,0.005847953,0.036144578
58935,2838,Manville,RI,Providence-Warwick,Providence County,11856,0.005847953,0.036144578
76302,42301,Owensboro,KY,Owensboro,Daviess County,976,0,0.036144578
63161,13502,Utica,NY,Utica-Rome,Oneida County,2426,0,0.036144578
89983,73162,Oklahoma City,OK,Oklahoma City,Oklahoma County,3202,0,0.036144578
89932,73107,Oklahoma City,OK,Oklahoma City,Oklahoma County,3626,0,0.036144578
63388,14054,Bethany,NY,Batavia,Genesee County,14815,0,0.036144578
77117,44303,Akron,OH,Akron,Summit County,8916,-0.011494253,0.036144578
69401,27544,Kittrell,NC,Henderson,Vance County,11539,-0.011494253,0.036144578
77245,44629,Gnadenhutten,OH,New Philadelphia-Dover,Tuscarawas County,13548,-0.011494253,0.036144578
65210,17841,Decatur,PA,Lewistown,Mifflin County,11626,-0.033707865,0.036144578
98432,95823,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,171,0.015151515,0.036082474
58386,1501,Auburn,MA,Worcester,Worcester County,6400,0.010050251,0.036082474
99352,97532,Merlin,OR,Grants Pass,Josephine County,11365,0.010050251,0.036082474
95158,86303,Prescott,AZ,Prescott,Yavapai County,4231,-0.004950495,0.036082474
93209,80019,Aurora,CO,Denver-Aurora-Lakewood,Arapahoe County,12491,-0.004950495,0.036082474
89986,73165,Oklahoma City,OK,Oklahoma City,Oklahoma County,10044,0.026785714,0.036036036
64028,15332,Union,PA,Pittsburgh,Washington County,8940,0.017699115,0.036036036
65059,17370,Newberry,PA,York-Hanover,York County,10490,0.017699115,0.036036036
60922,8028,Glassboro,NJ,Philadelphia-Camden-Wilmington,Gloucester County,5506,0.00877193,0.036036036
84191,59804,Missoula,MT,Missoula,Missoula County,9357,0.00877193,0.036036036
58299,1226,Dalton,MA,Pittsfield,Berkshire County,9907,0.00877193,0.036036036
74535,37878,Tallassee,TN,Knoxville,Blount County,14979,0.00877193,0.036036036
77076,44224,Stow,OH,Akron,Summit County,1363,0,0.036036036
74287,37312,Cleveland,TN,Cleveland,Bradley County,2314,0,0.036036036
65346,18071,Palmerton,PA,Allentown-Bethlehem-Easton,Carbon County,8072,0,0.036036036
82780,56320,Cold Spring,MN,St. Cloud,Stearns County,9387,-0.00862069,0.036036036
64856,17024,Saville,PA,Harrisburg-Carlisle,Perry County,14239,-0.00862069,0.036036036
76601,43235,Columbus,OH,Columbus,Franklin County,821,0.014084507,0.035971223
72674,33549,Lutz,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,6463,0.014084507,0.035971223
84533,60482,Worth,IL,Chicago-Naperville-Elgin,Cook County,7793,0.014084507,0.035971223
64026,15330,Nottingham,PA,Pittsburgh,Washington County,10668,0.014084507,0.035971223
58574,1984,Wenham,MA,Boston-Cambridge-Newton,Essex County,12161,0.014084507,0.035971223
65110,17562,Paradise,PA,Lancaster,Lancaster County,12352,0.006993007,0.035971223
90673,75077,Lewisville,TX,Dallas-Fort Worth-Arlington,Denton County,2582,0,0.035971223
97422,93711,Fresno,CA,Fresno,Fresno County,1592,0.011695906,0.035928144
93216,80027,Louisville,CO,Boulder,Boulder County,2390,0.011695906,0.035928144
83897,59037,Huntley,MT,Billings,Yellowstone County,14019,0,0.035928144
66583,20724,Laurel,MD,Washington-Arlington-Alexandria,Prince Georges County,6474,0.02020202,0.035897436
93267,80138,Parker,CO,Denver-Aurora-Lakewood,Douglas County,3546,0,0.035874439
93401,80452,Idaho Springs,CO,Denver-Aurora-Lakewood,Clear Creek County,11336,-0.025316456,0.035874439
94857,85266,Scottsdale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,7107,0.015625,0.035856574
89944,73119,Oklahoma City,OK,Oklahoma City,Oklahoma County,3939,0.035714286,0.035714286
74595,38023,Drummonds,TN,Memphis,Tipton County,11035,0.035714286,0.035714286
93137,79928,Horizon City,TX,El Paso,El Paso County,731,0.023529412,0.035714286
84829,61111,Loves Park,IL,Rockford,Winnebago County,4441,0.023529412,0.035714286
79125,48314,Sterling Heights,MI,Detroit-Warren-Dearborn,Macomb County,5323,0.021126761,0.035714286
85540,62526,Decatur,IL,Decatur,Macon County,1939,0.01754386,0.035714286
68201,24541,Danville,VA,Danville,Danville City,2989,0.01754386,0.035714286
84523,60472,Robbins,IL,Chicago-Naperville-Elgin,Cook County,11434,0.01754386,0.035714286
73299,35063,Jasper,AL,Birmingham-Hoover,Walker County,12062,0.01754386,0.035714286
80260,50265,West Des Moines,IA,Des Moines-West Des Moines,Polk County,2245,0.013986014,0.035714286
87227,66547,Wamego,KS,Manhattan,Pottawatomie County,9099,0.013986014,0.035714286
71382,31029,Forsyth,GA,Macon-Bibb County,Monroe County,6643,0.011627907,0.035714286
73734,36079,Troy,AL,Troy,Pike County,8519,0.011627907,0.035714286
86595,64776,Osceola,MO,,Saint Clair County,11515,0.011627907,0.035714286
60665,7424,Little Falls,NJ,New York-Newark-Jersey City,Passaic County,4435,0.008695652,0.035714286
84357,60103,Bartlett,IL,Chicago-Naperville-Elgin,DuPage County,2163,0.006944444,0.035714286
65124,17579,Strasburg,PA,Lancaster,Lancaster County,10447,0.006944444,0.035714286
70147,28701,Alexander,NC,Asheville,Buncombe County,11343,0.005780347,0.035714286
62108,11422,New York,NY,New York-Newark-Jersey City,Queens County,5881,0.005333333,0.035714286
98134,95354,Modesto,CA,Modesto,Stanislaus County,4934,0.004950495,0.035714286
96083,90201,Bell,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,227,0,0.035714286
399577,33579,Riverview,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3514,0,0.035714286
72942,33971,Lehigh Acres,FL,Cape Coral-Fort Myers,Lee County,5706,0,0.035714286
93218,80030,Westminster,CO,Denver-Aurora-Lakewood,Adams County,6839,0,0.035714286
62777,12832,Granville,NY,Glens Falls,Washington County,9945,0,0.035714286
74285,37310,Charleston,TN,Cleveland,Bradley County,11208,0,0.035714286
81889,54768,Stanley,WI,Eau Claire,Chippewa County,11364,0,0.035714286
59174,3741,Canaan,NH,Claremont-Lebanon,Grafton County,11366,0,0.035714286
67076,21849,Parsonsburg,MD,Salisbury,Wicomico County,12341,0,0.035714286
65119,17572,East Lampeter,PA,Lancaster,Lancaster County,12677,0,0.035714286
65174,17764,Renovo,PA,Lock Haven,Clinton County,12990,0,0.035714286
92024,77554,Galveston,TX,Houston-The Woodlands-Sugar Land,Galveston County,6923,-0.004291845,0.035714286
67021,21757,Keymar,MD,Washington-Arlington-Alexandria,Frederick County,13139,-0.005714286,0.035714286
78117,46373,Saint John,IN,Chicago-Naperville-Elgin,Lake County,6913,-0.006849315,0.035714286
73967,36608,Mobile,AL,Mobile,Mobile County,1668,-0.011363636,0.035714286
92736,78942,Giddings,TX,,Lee County,8846,-0.011363636,0.035714286
72707,33604,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1929,-0.013605442,0.035714286
72934,33953,Port Charlotte,FL,Punta Gorda,Charlotte County,9007,-0.013605442,0.035714286
92481,78521,Brownsville,TX,Brownsville-Harlingen,Cameron County,79,-0.016949153,0.035714286
70667,29690,Travelers Rest,SC,Greenville-Anderson-Mauldin,Greenville County,5004,-0.016949153,0.035714286
69726,28114,Mooresboro,NC,Forest City,Rutherford County,9783,-0.016949153,0.035714286
92181,77984,Shiner,TX,,Lavaca County,10883,-0.02247191,0.035714286
69948,28435,Currie,NC,Wilmington,Pender County,12852,-0.02247191,0.035714286
98052,95222,Murphys,CA,,Calaveras County,10995,-0.028708134,0.035714286
92095,77705,Beaumont,TX,Beaumont-Port Arthur,Jefferson County,3637,-0.033333333,0.035714286
70190,28746,Lake Lure,NC,Forest City,Rutherford County,10704,-0.033333333,0.035714286
100008,98857,Warden,WA,Moses Lake,Grant County,12448,-0.041322314,0.035714286
83059,56762,Warren,MN,,Marshall County,12973,-0.049180328,0.035714286
78391,46991,Van Buren,IN,Marion,Grant County,14355,-0.049180328,0.035714286
75954,41183,Worthington,KY,Huntington-Ashland,Greenup County,14491,-0.064516129,0.035714286
93403,80454,Indian Hills,CO,Denver-Aurora-Lakewood,Jefferson County,14308,0.011594203,0.035608309
60546,7031,North Arlington,NJ,New York-Newark-Jersey City,Bergen County,6904,0.021929825,0.035555556
60763,7712,Ocean,NJ,New York-Newark-Jersey City,Monmouth County,1127,0.008658009,0.035555556
93460,80538,Loveland,CO,Fort Collins,Larimer County,666,0,0.035555556
99012,97006,Beaverton,OR,Portland-Vancouver-Hillsboro,Washington County,1041,0,0.035555556
59313,4029,Sebago,ME,Portland-South Portland,Cumberland County,13332,0,0.035555556
84265,59932,Somers,MT,Kalispell,Flathead County,14202,-0.016877637,0.035555556
99964,98685,Vancouver,WA,Portland-Vancouver-Hillsboro,Clark County,4011,0.004926108,0.035532995
59034,3087,Windham,NH,Boston-Cambridge-Newton,Rockingham County,7271,0,0.035532995
94744,85028,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,5360,-0.004878049,0.035532995
60798,7758,Middletown,NJ,New York-Newark-Jersey City,Monmouth County,11411,-0.004878049,0.035532995
73912,36528,Dauphin Island,AL,Mobile,Mobile County,12751,-0.009708738,0.035532995
96822,92341,Green Valley Lake,CA,Riverside-San Bernardino-Ontario,San Bernardino County,14989,-0.014492754,0.035532995
58656,2142,Cambridge,MA,Boston-Cambridge-Newton,Middlesex County,10402,-0.004405286,0.035509737
62631,12518,Cornwall,NY,New York-Newark-Jersey City,Orange County,10159,0.01744186,0.035502959
58216,1030,Agawam,MA,Springfield,Hampden County,7813,0.011560694,0.035502959
58444,1605,Worcester,MA,Worcester,Worcester County,3971,0.005747126,0.035502959
62341,12029,Canaan,NY,Hudson,Columbia County,14681,0,0.035502959
90675,75080,Richardson,TX,Dallas-Fort Worth-Arlington,Dallas County,763,-0.011299435,0.035502959
93820,81621,Basalt,CO,Edwards,Eagle County,8996,-0.019607843,0.035502959
59240,3846,Jackson,NH,,Carroll County,14773,-0.027777778,0.035502959
81410,53589,Stoughton,WI,Madison,Dane County,5439,0.020979021,0.035460993
60341,6483,Seymour,CT,New Haven-Milford,New Haven County,6353,0.020979021,0.035460993
80941,52324,Palo,IA,Cedar Rapids,Linn County,13778,0.020979021,0.035460993
85993,63304,Weldon Spring,MO,St. Louis,Saint Charles County,1934,0.013888889,0.035460993
66718,21001,Aberdeen,MD,Baltimore-Columbia-Towson,Harford County,4171,0.013888889,0.035460993
90617,75010,Carrollton,TX,Dallas-Fort Worth-Arlington,Denton County,3148,0.006896552,0.035460993
72015,32459,Santa Rosa Beach,FL,Crestview-Fort Walton Beach-Destin,Walton County,2828,-0.006802721,0.035460993
71923,32312,Tallahassee,FL,Tallahassee,Leon County,2862,-0.006802721,0.035460993
97364,93618,Dinuba,CA,Visalia-Porterville,Tulare County,5303,-0.013513514,0.035460993
96657,92115,San Diego,CA,San Diego-Carlsbad,San Diego County,457,0.009876543,0.035443038
62771,12822,Corinth,NY,Albany-Schenectady-Troy,Saratoga County,9987,0.03539823,0.03539823
84304,60041,Long Lake,IL,Chicago-Naperville-Elgin,Lake County,8704,0.026315789,0.03539823
77434,45069,West Chester,OH,Cincinnati,Butler County,703,0.00862069,0.03539823
58737,2351,Abington,MA,Boston-Cambridge-Newton,Plymouth County,6490,0,0.03539823
64898,17067,Jackson,PA,Lebanon,Lebanon County,6985,0,0.03539823
59070,3244,Hillsborough,NH,Manchester-Nashua,Hillsborough County,9039,0,0.03539823
64210,15639,Hempfield,PA,Pittsburgh,Westmoreland County,13854,0,0.03539823
67917,24014,Roanoke,VA,Roanoke,Roanoke City,5576,-0.016806723,0.03539823
86855,65584,Saint Robert,MO,Fort Leonard Wood,Pulaski County,7884,-0.025,0.03539823
73242,34981,Fort Pierce,FL,Port St. Lucie,Saint Lucie County,11714,-0.025,0.03539823
83520,58104,Fargo,ND,Fargo,Cass County,713,0.030150754,0.035353535
58577,2019,Bellingham,MA,Boston-Cambridge-Newton,Norfolk County,6589,0,0.035353535
87998,68430,Roca,NE,Lincoln,Lancaster County,14523,0,0.035353535
97733,94525,Crockett,CA,San Francisco-Oakland-Hayward,Contra Costa County,11670,0.029239766,0.035294118
88823,70814,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,7275,0.023255814,0.035294118
73589,35750,Hazel Green,AL,Huntsville,Madison County,7155,0.011494253,0.035294118
72729,33626,Westchase,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3285,0.005714286,0.035294118
62442,12167,Stamford,NY,,Delaware County,12885,0,0.035294118
97330,93552,Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4183,-0.005649718,0.035294118
73905,36521,Chunchula,AL,Mobile,Mobile County,11132,-0.011235955,0.035294118
80676,51360,Spirit Lake,IA,Spirit Lake,Dickinson County,8127,-0.016759777,0.035294118
82475,55902,Rochester,MN,Rochester,Olmsted County,4010,0.008583691,0.035242291
93203,80013,Aurora,CO,Denver-Aurora-Lakewood,Arapahoe County,155,0,0.035242291
97265,93436,Lompoc,CA,Santa Maria-Santa Barbara,Santa Barbara County,985,0,0.035242291
99904,98601,Amboy,WA,Portland-Vancouver-Hillsboro,Clark County,12366,-0.004237288,0.035242291
84610,60608,Chicago,IL,Chicago-Naperville-Elgin,Cook County,474,-0.024896266,0.035242291
63968,15237,Ross,PA,Pittsburgh,Allegheny County,864,0.013793103,0.035211268
60259,6351,Griswold,CT,Norwich-New London,New London County,6565,0.013793103,0.035211268
87074,66062,Olathe,KS,Kansas City,Johnson County,100,0.006849315,0.035211268
90614,75007,Carrollton,TX,Dallas-Fort Worth-Arlington,Denton County,702,0,0.035211268
67603,23228,Laurel,VA,Richmond,Henrico County,1475,0,0.035211268
61004,8210,Middle,NJ,Ocean City,Cape May County,5896,-0.013422819,0.035211268
84027,59401,Great Falls,MT,Great Falls,Cascade County,6898,-0.039215686,0.035211268
98437,95828,Florin,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,1003,0.014778325,0.035175879
76570,43201,Columbus,OH,Columbus,Franklin County,1357,0.014778325,0.035175879
72358,33020,Hollywood,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,822,-0.009615385,0.035175879
96767,92262,Palm Springs,CA,Riverside-San Bernardino-Ontario,Riverside County,2115,0.003787879,0.03515625
64112,15461,Masontown,PA,Pittsburgh,Fayette County,11277,0.072727273,0.035087719
63014,13207,Syracuse,NY,Syracuse,Onondaga County,7501,0.053571429,0.035087719
85377,62258,Mascoutah,IL,St. Louis,Saint Clair County,8684,0.026086957,0.035087719
76588,43220,Upper Arlington,OH,Columbus,Franklin County,2872,0.023121387,0.035087719
84804,61072,Rockton,IL,Rockford,Winnebago County,8232,0.017241379,0.035087719
63078,13350,Herkimer,NY,Utica-Rome,Herkimer County,8317,0.017241379,0.035087719
71957,32352,Quincy,FL,Tallahassee,Gadsden County,10659,0.017241379,0.035087719
82768,56308,Alexandria,MN,Alexandria,Douglas County,3007,0.011428571,0.035087719
87034,66013,Bucyrus,KS,Kansas City,Miami County,14190,0.011428571,0.035087719
82177,55324,Darwin,MN,,Meeker County,14779,0.011428571,0.035087719
98067,95240,Lodi,CA,Stockton-Lodi,San Joaquin County,1750,0.008547009,0.035087719
64937,17111,Lower Paxton,PA,Harrisburg-Carlisle,Dauphin County,2308,0.008547009,0.035087719
66090,19934,Camden,DE,Dover,Kent County,7411,0.008547009,0.035087719
72029,32507,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,1622,0,0.035087719
72898,33905,Fort Myers,FL,Cape Coral-Fort Myers,Lee County,2376,0,0.035087719
66081,19901,Dover,DE,Dover,Kent County,2393,0,0.035087719
68756,25801,Beckley,WV,Beckley,Raleigh County,2444,0,0.035087719
71879,32226,Jacksonville,FL,Jacksonville,Duval County,5766,0,0.035087719
63083,13357,Ilion,NY,Utica-Rome,Herkimer County,8144,0,0.035087719
98435,95826,Rosemont,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,1680,-0.004219409,0.035087719
90998,75633,Carthage,TX,,Panola County,6650,-0.016666667,0.035087719
91219,76060,Kennedale,TX,Dallas-Fort Worth-Arlington,Tarrant County,9242,-0.016666667,0.035087719
74616,38052,Middleton,TN,,Hardeman County,11705,-0.016666667,0.035087719
90957,75496,Wolfe City,TX,Dallas-Fort Worth-Arlington,Hunt County,12324,-0.016666667,0.035087719
90506,74733,Colbert,OK,Durant,Bryan County,12474,-0.016666667,0.035087719
89921,73095,Wayne,OK,Oklahoma City,McClain County,14215,-0.032786885,0.035087719
87028,66002,Atchison,KS,Atchison,Atchison County,7524,-0.106060606,0.035087719
94847,85255,Scottsdale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,557,0.003773585,0.035019455
58207,1013,Chicopee,MA,Springfield,Hampden County,4554,0.027777778,0.034965035
63900,15101,Hampton,PA,Pittsburgh,Allegheny County,4352,0.020689655,0.034965035
81393,53572,Mount Horeb,WI,Madison,Dane County,8472,0.020689655,0.034965035
60917,8022,Mansfield,NJ,Philadelphia-Camden-Wilmington,Burlington County,8809,0.020689655,0.034965035
96858,92395,Victorville,CA,Riverside-San Bernardino-Ontario,San Bernardino County,1860,0.01369863,0.034965035
97183,93250,Mc Farland,CA,Bakersfield,Kern County,8930,0.01369863,0.034965035
65883,19362,West Nottingham,PA,Philadelphia-Camden-Wilmington,Chester County,10727,0.006802721,0.034965035
72802,33761,Clearwater,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,4995,0,0.034965035
76945,44022,Chagrin Falls,OH,Cleveland-Elyria,Geauga County,6230,-0.006711409,0.034965035
58645,2131,Boston,MA,Boston-Cambridge-Newton,Suffolk County,3413,-0.007731959,0.034946237
98430,95821,Arden-Arcade,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,1704,0.008510638,0.034934498
98327,95632,Galt,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,4112,-0.004201681,0.034934498
94728,85012,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,8616,-0.008368201,0.034934498
72709,33606,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4853,-0.01510574,0.034920635
69848,28312,Fayetteville,NC,Fayetteville,Cumberland County,5698,0.022988506,0.034883721
91697,77048,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6770,0.022988506,0.034883721
94854,85262,Scottsdale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,6057,0.015209125,0.034883721
72494,33193,Kendall West,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1914,0.011363636,0.034883721
92648,78737,Austin,TX,Austin-Round Rock,Travis County,6386,0.011363636,0.034883721
89504,72364,Marion,AR,Memphis,Crittenden County,6432,0.011363636,0.034883721
76967,44054,Sheffield Lake,OH,Cleveland-Elyria,Lorain County,7531,0.011363636,0.034883721
77338,44824,Castalia,OH,Sandusky,Erie County,11807,0.011363636,0.034883721
89955,73130,Midwest City,OK,Oklahoma City,Oklahoma County,5232,0,0.034883721
98141,95363,Patterson,CA,Modesto,Stanislaus County,5291,0,0.034883721
91700,77051,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6744,0,0.034883721
97495,93955,Seaside,CA,Salinas,Monterey County,3325,-0.004474273,0.034883721
70127,28677,Statesville,NC,Charlotte-Concord-Gastonia,Iredell County,2291,-0.011111111,0.034883721
59151,3581,Gorham,NH,Berlin,Coos County,11943,-0.011111111,0.034883721
76988,44085,Roaming Shores,OH,Ashtabula,Ashtabula County,12608,-0.011111111,0.034883721
92585,78652,Austin,TX,Austin-Round Rock,Travis County,10437,-0.021978022,0.034883721
82257,55407,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,2007,0,0.034825871
98159,95382,Turlock,CA,Modesto,Stanislaus County,2769,0,0.034825871
81118,52773,Walcott,IA,Davenport-Moline-Rock Island,Scott County,13412,0.025862069,0.034782609
67819,23831,Chester,VA,Richmond,Chesterfield County,2010,0.008474576,0.034782609
91180,76006,Arlington,TX,Dallas-Fort Worth-Arlington,Tarrant County,2518,0.008474576,0.034782609
77103,44273,Seville,OH,Cleveland-Elyria,Medina County,9910,0.008474576,0.034782609
66939,21639,Greensboro,MD,,Caroline County,11460,0.008474576,0.034782609
399576,33578,Riverview,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,573,0,0.034782609
81096,52747,Durant,IA,,Cedar County,13779,-0.008333333,0.034782609
96662,92120,San Diego,CA,San Diego-Carlsbad,San Diego County,3348,0.010443864,0.034759358
96884,92505,Riverside,CA,Riverside-San Bernardino-Ontario,Riverside County,2082,0.015151515,0.034749035
97867,94923,Bodega Bay,CA,Santa Rosa,Sonoma County,13525,-0.005565863,0.034749035
63972,15241,Upper Saint Clair,PA,Pittsburgh,Allegheny County,5686,0.020547945,0.034722222
72806,33765,Clearwater,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,6793,0.013605442,0.034722222
60930,8036,Hainesport,NJ,Philadelphia-Camden-Wilmington,Burlington County,10377,0.013605442,0.034722222
72261,32837,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,897,0.006756757,0.034722222
72592,33426,Boynton Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,3574,0.006756757,0.034722222
67478,23005,Ashland,VA,Richmond,Hanover County,6179,0.006756757,0.034722222
93196,80004,Arvada,CO,Denver-Aurora-Lakewood,Jefferson County,2070,0,0.034722222
72492,33190,Cutler Bay,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,7689,0,0.034722222
87142,66226,Shawnee,KS,Kansas City,Johnson County,8001,0,0.034722222
86353,64114,Kansas City,MO,Kansas City,Jackson County,2980,-0.013245033,0.034722222
59271,3884,Strafford,NH,Boston-Cambridge-Newton,Strafford County,11762,0.028735632,0.034682081
60262,6355,Groton,CT,Norwich-New London,New London County,6799,0.017045455,0.034682081
78906,48017,Clawson,MI,Detroit-Warren-Dearborn,Oakland County,7139,0.017045455,0.034682081
82130,55129,Woodbury,MN,Minneapolis-St. Paul-Bloomington,Washington County,4646,0.005617978,0.034682081
98427,95818,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,3914,0.012106538,0.034653465
60788,7747,Matawan,NJ,New York-Newark-Jersey City,Monmouth County,3216,-0.009478673,0.034653465
98411,95747,Roseville,CA,Sacramento--Roseville--Arden-Arcade,Placer County,197,0.012711864,0.034632035
93450,80526,Fort Collins,CO,Fort Collins,Larimer County,931,0.004201681,0.034632035
58939,2842,Middletown,RI,Providence-Warwick,Newport County,5831,0.003731343,0.034615385
62107,11421,New York,NY,New York-Newark-Jersey City,Queens County,4894,0.002392344,0.034567901
69288,27305,Milton,NC,,Caswell County,14478,0.071428571,0.034482759
74226,37186,Westmoreland,TN,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,8564,0.058823529,0.034482759
87670,67578,Stafford,KS,,Stafford County,14591,0.034482759,0.034482759
61176,8801,Clinton,NJ,New York-Newark-Jersey City,Hunterdon County,9491,0.022727273,0.034482759
